<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.02.05	11:37:50	13.2077	13.2079	13.2077	13.2079	2	0	200
2025.02.05	11:37:53	13.2082	13.2085	13.2082	13.2085	2	0	199
2025.02.05	11:37:57	13.2086	13.2091	13.2086	13.2091	2	0	199
2025.02.05	11:38:01	13.2095	13.2096	13.2095	13.2096	2	0	199
2025.02.05	11:38:02	13.2098	13.2099	13.2098	13.2099	2	0	200
2025.02.05	11:38:03	13.2101	13.2101	13.2101	13.2101	1	0	199
2025.02.05	11:38:04	13.2100	13.2100	13.2081	13.2084	6	0	199
2025.02.05	11:38:06	13.2087	13.2087	13.2074	13.2074	2	0	199
2025.02.05	11:38:07	13.2051	13.2061	13.2051	13.2061	6	0	199
2025.02.05	11:38:08	13.2054	13.2060	13.2044	13.2044	7	0	200
2025.02.05	11:38:09	13.2057	13.2060	13.2057	13.2060	6	0	199
2025.02.05	11:38:10	13.2065	13.2065	13.2063	13.2063	3	0	199
2025.02.05	11:38:11	13.2062	13.2062	13.2060	13.2060	2	0	199
2025.02.05	11:38:12	13.2064	13.2065	13.2060	13.2064	7	0	199
2025.02.05	11:38:13	13.2063	13.2063	13.2060	13.2060	3	0	199
2025.02.05	11:38:14	13.2062	13.2062	13.2062	13.2062	1	0	199
2025.02.05	11:38:15	13.2061	13.2061	13.2058	13.2058	3	0	200
2025.02.05	11:38:16	13.2059	13.2062	13.2059	13.2060	5	0	199
2025.02.05	11:38:17	13.2059	13.2061	13.2059	13.2060	3	0	199
2025.02.05	11:38:21	13.2058	13.2058	13.2058	13.2058	1	0	199
2025.02.05	11:38:23	13.2061	13.2063	13.2061	13.2063	3	0	200
2025.02.05	11:38:26	13.2062	13.2066	13.2059	13.2066	4	0	199
2025.02.05	11:38:28	13.2059	13.2059	13.2052	13.2052	2	0	199
2025.02.05	11:38:31	13.2051	13.2051	13.2025	13.2035	4	0	199
2025.02.05	11:38:36	13.2036	13.2036	13.2036	13.2036	1	0	199
2025.02.05	11:38:49	13.2034	13.2034	13.2031	13.2031	2	0	199
2025.02.05	11:38:51	13.2032	13.2032	13.2031	13.2032	3	0	199
2025.02.05	11:39:01	13.2027	13.2027	13.2026	13.2026	2	0	199
2025.02.05	11:39:02	13.2028	13.2028	13.2026	13.2026	2	0	199
2025.02.05	11:39:19	13.2027	13.2027	13.2027	13.2027	1	0	199
2025.02.05	11:39:20	13.2028	13.2028	13.2028	13.2028	1	0	199
2025.02.05	11:39:21	13.2026	13.2026	13.2026	13.2026	1	0	199
2025.02.05	11:39:29	13.2025	13.2025	13.2025	13.2025	1	0	199
2025.02.05	11:39:31	13.2022	13.2025	13.2022	13.2025	2	0	200
2025.02.05	11:39:33	13.2027	13.2027	13.2025	13.2027	3	0	199
2025.02.05	11:39:34	13.2025	13.2025	13.2025	13.2025	1	0	199
2025.02.05	11:39:42	13.2026	13.2026	13.2022	13.2022	2	0	199
2025.02.05	11:39:43	13.2025	13.2025	13.2025	13.2025	1	0	199
2025.02.05	11:39:44	13.2034	13.2040	13.2034	13.2040	2	0	199
2025.02.05	11:39:45	13.2038	13.2041	13.2038	13.2041	2	0	200
2025.02.05	11:39:48	13.2042	13.2042	13.2042	13.2042	1	0	199
2025.02.05	11:39:49	13.2034	13.2038	13.2034	13.2038	2	0	199
2025.02.05	11:39:51	13.2025	13.2031	13.2025	13.2031	2	0	199
2025.02.05	11:39:53	13.2032	13.2032	13.2032	13.2032	1	0	199
2025.02.05	11:39:54	13.2031	13.2032	13.2027	13.2029	5	0	200
2025.02.05	11:39:55	13.2027	13.2028	13.2027	13.2028	2	0	199
2025.02.05	11:39:56	13.2029	13.2029	13.2029	13.2029	1	0	199
2025.02.05	11:39:58	13.2030	13.2030	13.2029	13.2030	3	0	200
2025.02.05	11:40:00	13.2029	13.2029	13.2019	13.2019	2	0	199
2025.02.05	11:40:01	13.2014	13.2019	13.2014	13.2018	6	0	199
2025.02.05	11:40:02	13.2015	13.2015	13.2015	13.2015	1	0	200
2025.02.05	11:40:03	13.2014	13.2014	13.2005	13.2005	3	0	199
2025.02.05	11:40:04	13.1990	13.1995	13.1987	13.1994	6	0	199
2025.02.05	11:40:05	13.1995	13.2003	13.1995	13.2001	5	0	199
2025.02.05	11:40:06	13.2002	13.2002	13.1985	13.1985	2	0	199
2025.02.05	11:40:07	13.1984	13.1986	13.1983	13.1986	3	0	200
2025.02.05	11:40:08	13.1985	13.1985	13.1981	13.1981	3	0	200
2025.02.05	11:40:09	13.1980	13.1982	13.1977	13.1982	3	0	199
2025.02.05	11:40:13	13.1980	13.1980	13.1980	13.1980	1	0	199
2025.02.05	11:40:14	13.1982	13.1982	13.1982	13.1982	1	0	199
2025.02.05	11:40:15	13.1983	13.1983	13.1983	13.1983	1	0	199
2025.02.05	11:40:16	13.1984	13.1984	13.1984	13.1984	1	0	200
2025.02.05	11:40:19	13.1983	13.1983	13.1983	13.1983	1	0	199
2025.02.05	11:40:25	13.1984	13.1984	13.1963	13.1963	3	0	200
2025.02.05	11:40:26	13.1958	13.1959	13.1935	13.1935	9	0	199
2025.02.05	11:40:27	13.1928	13.1928	13.1908	13.1908	7	0	199
2025.02.05	11:40:28	13.1902	13.1902	13.1880	13.1883	6	0	199
2025.02.05	11:40:29	13.1888	13.1891	13.1882	13.1882	6	0	199
2025.02.05	11:40:30	13.1881	13.1911	13.1881	13.1906	6	0	199
2025.02.05	11:40:31	13.1896	13.1901	13.1895	13.1898	5	0	199
2025.02.05	11:40:32	13.1897	13.1907	13.1897	13.1907	4	0	199
2025.02.05	11:40:33	13.1909	13.1910	13.1909	13.1910	2	0	200
2025.02.05	11:40:34	13.1911	13.1911	13.1894	13.1894	3	0	199
2025.02.05	11:40:35	13.1893	13.1893	13.1891	13.1892	3	0	200
2025.02.05	11:40:36	13.1891	13.1892	13.1891	13.1891	3	0	199
2025.02.05	11:40:40	13.1890	13.1890	13.1888	13.1888	2	0	199
2025.02.05	11:40:41	13.1886	13.1911	13.1886	13.1911	3	0	200
2025.02.05	11:40:42	13.1908	13.1908	13.1878	13.1879	3	0	200
2025.02.05	11:40:43	13.1878	13.1878	13.1878	13.1878	1	0	200
2025.02.05	11:40:45	13.1879	13.1883	13.1879	13.1883	3	0	199
2025.02.05	11:40:46	13.1884	13.1889	13.1884	13.1887	5	0	199
2025.02.05	11:40:47	13.1884	13.1887	13.1884	13.1887	3	0	199
2025.02.05	11:40:48	13.1886	13.1886	13.1871	13.1871	2	0	200
2025.02.05	11:40:50	13.1884	13.1888	13.1884	13.1888	2	0	199
2025.02.05	11:40:51	13.1887	13.1887	13.1883	13.1883	6	0	199
2025.02.05	11:40:52	13.1884	13.1884	13.1883	13.1883	2	0	199
2025.02.05	11:40:53	13.1878	13.1878	13.1868	13.1868	3	0	200
2025.02.05	11:40:54	13.1862	13.1862	13.1862	13.1862	1	0	200
2025.02.05	11:40:56	13.1873	13.1884	13.1873	13.1884	2	0	199
2025.02.05	11:40:57	13.1883	13.1885	13.1883	13.1884	3	0	199
2025.02.05	11:40:59	13.1883	13.1883	13.1871	13.1872	3	0	199
2025.02.05	11:41:00	13.1871	13.1871	13.1871	13.1871	1	0	200
2025.02.05	11:41:06	13.1870	13.1870	13.1870	13.1870	1	0	200
2025.02.05	11:41:08	13.1869	13.1869	13.1869	13.1869	1	0	199
2025.02.05	11:41:10	13.1870	13.1870	13.1870	13.1870	1	0	200
2025.02.05	11:41:11	13.1869	13.1869	13.1869	13.1869	1	0	199
2025.02.05	11:41:12	13.1868	13.1868	13.1868	13.1868	1	0	199
2025.02.05	11:41:17	13.1867	13.1867	13.1856	13.1856	3	0	199
2025.02.05	11:41:20	13.1857	13.1857	13.1857	13.1857	1	0	199
2025.02.05	11:41:21	13.1856	13.1874	13.1856	13.1874	4	0	199
2025.02.05	11:41:22	13.1875	13.1876	13.1872	13.1876	3	0	199
2025.02.05	11:41:23	13.1875	13.1882	13.1869	13.1880	5	0	199
2025.02.05	11:41:24	13.1881	13.1881	13.1881	13.1881	1	0	199
2025.02.05	11:41:25	13.1886	13.1892	13.1886	13.1892	3	0	200
2025.02.05	11:41:26	13.1891	13.1891	13.1891	13.1891	1	0	199
2025.02.05	11:41:27	13.1888	13.1889	13.1884	13.1889	3	0	199
2025.02.05	11:41:28	13.1888	13.1888	13.1883	13.1885	4	0	199
2025.02.05	11:41:32	13.1884	13.1885	13.1884	13.1885	2	0	199
2025.02.05	11:41:33	13.1884	13.1885	13.1884	13.1885	2	0	199
2025.02.05	11:41:37	13.1883	13.1883	13.1873	13.1874	3	0	199
2025.02.05	11:41:38	13.1880	13.1884	13.1880	13.1883	4	0	199
2025.02.05	11:41:39	13.1884	13.1884	13.1883	13.1883	2	0	199
2025.02.05	11:41:40	13.1878	13.1878	13.1866	13.1866	4	0	200
2025.02.05	11:41:41	13.1865	13.1865	13.1865	13.1865	1	0	199
2025.02.05	11:41:47	13.1862	13.1862	13.1862	13.1862	1	0	200
2025.02.05	11:41:49	13.1858	13.1858	13.1851	13.1851	2	0	199
2025.02.05	11:41:50	13.1848	13.1848	13.1848	13.1848	1	0	200
2025.02.05	11:41:53	13.1845	13.1845	13.1845	13.1845	1	0	199
2025.02.05	11:41:54	13.1848	13.1848	13.1845	13.1845	2	0	200
2025.02.05	11:41:56	13.1848	13.1849	13.1847	13.1849	3	0	200
2025.02.05	11:41:57	13.1847	13.1847	13.1834	13.1834	4	0	200
2025.02.05	11:41:58	13.1825	13.1825	13.1796	13.1796	4	0	200
2025.02.05	11:41:59	13.1791	13.1791	13.1790	13.1790	4	0	199
2025.02.05	11:42:00	13.1802	13.1876	13.1802	13.1876	5	0	200
2025.02.05	11:42:01	13.1851	13.1851	13.1849	13.1849	4	0	199
2025.02.05	11:42:02	13.1847	13.1847	13.1819	13.1819	4	0	200
2025.02.05	11:42:03	13.1821	13.1823	13.1821	13.1821	4	0	199
2025.02.05	11:42:04	13.1819	13.1819	13.1815	13.1815	6	0	199
2025.02.05	11:42:05	13.1817	13.1853	13.1817	13.1851	4	0	200
2025.02.05	11:42:06	13.1853	13.1856	13.1853	13.1856	3	0	199
2025.02.05	11:42:07	13.1858	13.1859	13.1858	13.1858	3	0	199
2025.02.05	11:42:08	13.1862	13.1863	13.1862	13.1863	2	0	200
2025.02.05	11:42:09	13.1862	13.1862	13.1862	13.1862	1	0	200
2025.02.05	11:42:10	13.1863	13.1863	13.1863	13.1863	1	0	200
2025.02.05	11:42:13	13.1862	13.1864	13.1862	13.1864	3	0	200
2025.02.05	11:42:14	13.1865	13.1886	13.1865	13.1886	7	0	199
2025.02.05	11:42:15	13.1890	13.1894	13.1890	13.1894	3	0	199
2025.02.05	11:42:17	13.1891	13.1891	13.1891	13.1891	1	0	199
2025.02.05	11:42:22	13.1883	13.1883	13.1865	13.1865	2	0	199
2025.02.05	11:42:23	13.1863	13.1864	13.1863	13.1864	2	0	200
2025.02.05	11:42:26	13.1877	13.1887	13.1877	13.1887	4	0	199
2025.02.05	11:42:27	13.1889	13.1892	13.1889	13.1892	3	0	199
2025.02.05	11:42:28	13.1893	13.1893	13.1892	13.1892	2	0	200
2025.02.05	11:42:29	13.1891	13.1891	13.1885	13.1885	2	0	199
2025.02.05	11:42:30	13.1886	13.1887	13.1861	13.1861	4	0	200
2025.02.05	11:42:31	13.1868	13.1868	13.1866	13.1866	2	0	199
2025.02.05	11:42:33	13.1879	13.1882	13.1879	13.1882	2	0	199
2025.02.05	11:42:35	13.1879	13.1881	13.1879	13.1881	3	0	199
2025.02.05	11:42:36	13.1888	13.1889	13.1888	13.1889	2	0	199
2025.02.05	11:42:37	13.1890	13.1891	13.1890	13.1891	2	0	199
2025.02.05	11:42:38	13.1892	13.1892	13.1892	13.1892	1	0	199
2025.02.05	11:42:39	13.1893	13.1895	13.1893	13.1895	3	0	200
2025.02.05	11:42:40	13.1896	13.1896	13.1896	13.1896	1	0	199
2025.02.05	11:42:41	13.1897	13.1897	13.1896	13.1897	3	0	199
2025.02.05	11:42:47	13.1896	13.1897	13.1896	13.1897	2	0	199
2025.02.05	11:42:48	13.1896	13.1897	13.1896	13.1897	2	0	199
2025.02.05	11:42:49	13.1896	13.1896	13.1894	13.1894	2	0	199
2025.02.05	11:42:50	13.1897	13.1903	13.1897	13.1903	5	0	199
2025.02.05	11:42:51	13.1897	13.1898	13.1897	13.1898	2	0	199
2025.02.05	11:42:52	13.1899	13.1899	13.1898	13.1898	2	0	199
2025.02.05	11:42:53	13.1899	13.1899	13.1899	13.1899	1	0	199
2025.02.05	11:42:55	13.1897	13.1897	13.1897	13.1897	1	0	199
2025.02.05	11:43:01	13.1894	13.1894	13.1859	13.1859	6	0	200
2025.02.05	11:43:02	13.1857	13.1862	13.1857	13.1861	6	0	199
2025.02.05	11:43:03	13.1860	13.1861	13.1860	13.1861	4	0	199
2025.02.05	11:43:04	13.1865	13.1876	13.1865	13.1876	6	0	199
2025.02.05	11:43:05	13.1877	13.1877	13.1877	13.1877	1	0	199
2025.02.05	11:43:06	13.1878	13.1878	13.1876	13.1876	3	0	200
2025.02.05	11:43:07	13.1874	13.1874	13.1860	13.1860	7	0	199
2025.02.05	11:43:08	13.1861	13.1861	13.1859	13.1859	3	0	199
2025.02.05	11:43:09	13.1860	13.1873	13.1860	13.1873	4	0	199
2025.02.05	11:43:10	13.1869	13.1869	13.1867	13.1867	4	0	199
2025.02.05	11:43:11	13.1870	13.1873	13.1870	13.1871	3	0	200
2025.02.05	11:43:12	13.1870	13.1871	13.1870	13.1871	2	0	200
2025.02.05	11:43:14	13.1873	13.1874	13.1873	13.1874	2	0	199
2025.02.05	11:43:15	13.1875	13.1884	13.1875	13.1884	2	0	199
2025.02.05	11:43:16	13.1883	13.1884	13.1882	13.1884	6	0	199
2025.02.05	11:43:17	13.1885	13.1888	13.1885	13.1887	3	0	200
2025.02.05	11:43:20	13.1888	13.1888	13.1887	13.1888	5	0	199
2025.02.05	11:43:21	13.1887	13.1887	13.1860	13.1860	5	0	199
2025.02.05	11:43:22	13.1862	13.1862	13.1861	13.1862	3	0	200
2025.02.05	11:43:23	13.1863	13.1863	13.1863	13.1863	1	0	200
2025.02.05	11:43:24	13.1862	13.1862	13.1861	13.1861	2	0	200
2025.02.05	11:43:25	13.1865	13.1867	13.1865	13.1867	2	0	199
2025.02.05	11:43:26	13.1869	13.1892	13.1869	13.1892	5	0	199
2025.02.05	11:43:27	13.1894	13.1898	13.1894	13.1898	4	0	200
2025.02.05	11:43:28	13.1897	13.1903	13.1893	13.1894	5	0	199
2025.02.05	11:43:29	13.1893	13.1897	13.1893	13.1895	4	0	200
2025.02.05	11:43:30	13.1905	13.1905	13.1897	13.1897	2	0	199
2025.02.05	11:43:31	13.1909	13.1926	13.1899	13.1926	5	0	200
2025.02.05	11:43:32	13.1938	13.1943	13.1938	13.1943	5	0	199
2025.02.05	11:43:33	13.1949	13.1949	13.1948	13.1948	2	0	199
2025.02.05	11:43:34	13.1947	13.1948	13.1946	13.1946	4	0	200
2025.02.05	11:43:35	13.1947	13.1948	13.1944	13.1944	5	0	200
2025.02.05	11:43:36	13.1943	13.1946	13.1943	13.1946	4	0	199
2025.02.05	11:43:37	13.1943	13.1943	13.1943	13.1943	1	0	199
2025.02.05	11:43:38	13.1945	13.1945	13.1945	13.1945	1	0	199
2025.02.05	11:43:40	13.1944	13.1946	13.1944	13.1946	2	0	199
2025.02.05	11:43:41	13.1944	13.1946	13.1943	13.1943	3	0	199
2025.02.05	11:43:43	13.1942	13.1942	13.1941	13.1942	3	0	199
2025.02.05	11:43:44	13.1941	13.1944	13.1941	13.1944	4	0	199
2025.02.05	11:43:45	13.1943	13.1943	13.1915	13.1915	4	0	199
2025.02.05	11:43:46	13.1909	13.1913	13.1909	13.1910	5	0	200
2025.02.05	11:43:47	13.1911	13.1918	13.1911	13.1917	5	0	199
2025.02.05	11:43:48	13.1915	13.1927	13.1915	13.1927	4	0	199
2025.02.05	11:43:49	13.1928	13.1931	13.1927	13.1927	5	0	199
2025.02.05	11:43:50	13.1926	13.1926	13.1920	13.1921	5	0	199
2025.02.05	11:43:51	13.1922	13.1928	13.1922	13.1928	2	0	199
2025.02.05	11:43:52	13.1930	13.1930	13.1930	13.1930	1	0	199
2025.02.05	11:43:53	13.1947	13.1953	13.1947	13.1953	3	0	200
2025.02.05	11:43:54	13.1955	13.1963	13.1955	13.1963	4	0	200
2025.02.05	11:43:55	13.1967	13.1967	13.1963	13.1964	3	0	199
2025.02.05	11:43:56	13.1993	13.2015	13.1993	13.2015	5	0	200
2025.02.05	11:43:57	13.2017	13.2017	13.1985	13.1986	6	0	199
2025.02.05	11:43:58	13.1984	13.1988	13.1984	13.1984	6	0	200
2025.02.05	11:43:59	13.1990	13.1990	13.1972	13.1972	5	0	199
2025.02.05	11:44:00	13.1973	13.1973	13.1972	13.1972	2	0	199
2025.02.05	11:44:01	13.1961	13.1973	13.1961	13.1973	4	0	200
2025.02.05	11:44:02	13.1979	13.1980	13.1979	13.1980	2	0	199
2025.02.05	11:44:04	13.1979	13.1979	13.1977	13.1977	2	0	199
2025.02.05	11:44:05	13.1978	13.1978	13.1978	13.1978	1	0	199
2025.02.05	11:44:09	13.1979	13.1979	13.1972	13.1972	2	0	199
2025.02.05	11:44:10	13.1960	13.1964	13.1952	13.1952	4	0	199
2025.02.05	11:44:12	13.1951	13.1952	13.1951	13.1952	2	0	199
2025.02.05	11:44:13	13.1950	13.1950	13.1950	13.1950	1	0	199
2025.02.05	11:44:15	13.1951	13.1951	13.1950	13.1950	2	0	199
2025.02.05	11:44:19	13.1949	13.1949	13.1942	13.1943	3	0	199
2025.02.05	11:44:20	13.1942	13.1942	13.1942	13.1942	1	0	199
2025.02.05	11:44:21	13.1941	13.1941	13.1941	13.1941	1	0	199
2025.02.05	11:44:22	13.1940	13.1940	13.1940	13.1940	1	0	199
2025.02.05	11:44:23	13.1929	13.1937	13.1929	13.1936	5	0	199
2025.02.05	11:44:24	13.1935	13.1935	13.1931	13.1931	4	0	199
2025.02.05	11:44:25	13.1929	13.1929	13.1925	13.1925	4	0	199
2025.02.05	11:44:26	13.1921	13.1921	13.1906	13.1909	3	0	199
2025.02.05	11:44:27	13.1906	13.1906	13.1905	13.1905	4	0	199
2025.02.05	11:44:30	13.1900	13.1900	13.1890	13.1890	4	0	200
2025.02.05	11:44:31	13.1891	13.1891	13.1891	13.1891	1	0	199
2025.02.05	11:44:32	13.1890	13.1890	13.1890	13.1890	1	0	199
2025.02.05	11:44:33	13.1888	13.1888	13.1888	13.1888	1	0	199
2025.02.05	11:44:38	13.1884	13.1884	13.1879	13.1883	7	0	199
2025.02.05	11:44:39	13.1882	13.1882	13.1882	13.1882	1	0	199
2025.02.05	11:44:41	13.1883	13.1883	13.1883	13.1883	1	0	199
2025.02.05	11:44:42	13.1884	13.1884	13.1882	13.1882	3	0	199
2025.02.05	11:44:43	13.1884	13.1884	13.1884	13.1884	1	0	199
2025.02.05	11:44:47	13.1883	13.1883	13.1883	13.1883	1	0	199
2025.02.05	11:44:48	13.1884	13.1884	13.1884	13.1884	1	0	199
2025.02.05	11:44:49	13.1893	13.1930	13.1893	13.1930	6	0	200
2025.02.05	11:44:50	13.1929	13.1929	13.1914	13.1914	5	0	199
2025.02.05	11:44:51	13.1912	13.1913	13.1912	13.1913	2	0	199
2025.02.05	11:44:52	13.1914	13.1914	13.1914	13.1914	1	0	199
2025.02.05	11:44:53	13.1918	13.1919	13.1917	13.1919	3	0	199
2025.02.05	11:44:54	13.1917	13.1920	13.1917	13.1920	4	0	199
2025.02.05	11:44:55	13.1926	13.1936	13.1926	13.1936	3	0	199
2025.02.05	11:44:56	13.1934	13.1937	13.1934	13.1937	4	0	199
2025.02.05	11:44:58	13.1938	13.1938	13.1933	13.1934	5	0	199
2025.02.05	11:44:59	13.1933	13.1935	13.1933	13.1935	5	0	199
2025.02.05	11:45:00	13.1934	13.1934	13.1934	13.1934	1	0	199
2025.02.05	11:45:01	13.1931	13.1933	13.1919	13.1919	4	0	200
2025.02.05	11:45:02	13.1922	13.1924	13.1910	13.1910	5	0	199
2025.02.05	11:45:03	13.1907	13.1907	13.1893	13.1893	2	0	199
2025.02.05	11:45:04	13.1894	13.1899	13.1894	13.1899	2	0	200
2025.02.05	11:45:05	13.1898	13.1898	13.1894	13.1894	2	0	199
2025.02.05	11:45:06	13.1893	13.1893	13.1885	13.1885	5	0	200
2025.02.05	11:45:07	13.1886	13.1886	13.1886	13.1886	1	0	200
2025.02.05	11:45:08	13.1884	13.1888	13.1884	13.1888	4	0	199
2025.02.05	11:45:10	13.1887	13.1890	13.1884	13.1890	6	0	199
2025.02.05	11:45:11	13.1892	13.1892	13.1890	13.1891	3	0	199
2025.02.05	11:45:14	13.1888	13.1888	13.1872	13.1872	8	0	199
2025.02.05	11:45:15	13.1873	13.1876	13.1872	13.1876	4	0	199
2025.02.05	11:45:17	13.1887	13.1897	13.1887	13.1897	4	0	199
2025.02.05	11:45:20	13.1898	13.1905	13.1898	13.1905	3	0	199
2025.02.05	11:45:21	13.1906	13.1911	13.1906	13.1911	4	0	199
2025.02.05	11:45:22	13.1917	13.1936	13.1915	13.1936	4	0	199
2025.02.05	11:45:23	13.1934	13.1934	13.1926	13.1926	3	0	199
2025.02.05	11:45:24	13.1927	13.1927	13.1927	13.1927	1	0	199
2025.02.05	11:45:25	13.1926	13.1926	13.1918	13.1918	3	0	199
2025.02.05	11:45:27	13.1916	13.1918	13.1914	13.1917	5	0	200
2025.02.05	11:45:28	13.1916	13.1917	13.1916	13.1916	3	0	200
2025.02.05	11:45:29	13.1914	13.1914	13.1914	13.1914	1	0	199
2025.02.05	11:45:30	13.1909	13.1909	13.1906	13.1906	2	0	200
2025.02.05	11:45:31	13.1902	13.1902	13.1902	13.1902	1	0	199
2025.02.05	11:45:32	13.1907	13.1907	13.1907	13.1907	1	0	199
2025.02.05	11:45:33	13.1908	13.1908	13.1900	13.1900	5	0	200
2025.02.05	11:45:34	13.1904	13.1912	13.1904	13.1911	3	0	199
2025.02.05	11:45:35	13.1907	13.1907	13.1906	13.1906	2	0	199
2025.02.05	11:45:36	13.1904	13.1904	13.1902	13.1902	2	0	199
2025.02.05	11:45:37	13.1900	13.1900	13.1900	13.1900	1	0	200
2025.02.05	11:45:40	13.1906	13.1906	13.1906	13.1906	1	0	199
2025.02.05	11:45:44	13.1911	13.1911	13.1909	13.1909	2	0	199
2025.02.05	11:45:45	13.1910	13.1910	13.1909	13.1909	2	0	199
2025.02.05	11:45:46	13.1910	13.1910	13.1909	13.1909	2	0	199
2025.02.05	11:45:47	13.1910	13.1910	13.1910	13.1910	1	0	199
2025.02.05	11:45:49	13.1911	13.1919	13.1911	13.1913	5	0	199
2025.02.05	11:45:50	13.1911	13.1917	13.1909	13.1917	3	0	199
2025.02.05	11:45:51	13.1918	13.1918	13.1918	13.1918	1	0	199
2025.02.05	11:45:52	13.1917	13.1917	13.1917	13.1917	1	0	199
2025.02.05	11:45:59	13.1918	13.1918	13.1918	13.1918	1	0	199
2025.02.05	11:46:00	13.1921	13.1921	13.1921	13.1921	1	0	199
2025.02.05	11:46:01	13.1923	13.1935	13.1923	13.1935	2	0	200
2025.02.05	11:46:04	13.1934	13.1935	13.1933	13.1935	3	0	199
2025.02.05	11:46:06	13.1939	13.1941	13.1939	13.1941	2	0	200
2025.02.05	11:46:08	13.1938	13.1938	13.1938	13.1938	1	0	199
2025.02.05	11:46:09	13.1942	13.1942	13.1938	13.1938	2	0	199
2025.02.05	11:46:14	13.1937	13.1937	13.1937	13.1937	1	0	199
2025.02.05	11:46:15	13.1936	13.1936	13.1934	13.1935	3	0	199
2025.02.05	11:46:16	13.1934	13.1934	13.1934	13.1934	1	0	199
2025.02.05	11:46:17	13.1935	13.1935	13.1935	13.1935	1	0	199
2025.02.05	11:46:19	13.1934	13.1934	13.1932	13.1932	2	0	199
2025.02.05	11:46:20	13.1930	13.1930	13.1930	13.1930	1	0	199
2025.02.05	11:46:21	13.1929	13.1929	13.1925	13.1925	2	0	199
2025.02.05	11:46:22	13.1923	13.1924	13.1923	13.1924	2	0	200
2025.02.05	11:46:23	13.1925	13.1925	13.1925	13.1925	1	0	199
2025.02.05	11:46:24	13.1926	13.1926	13.1926	13.1926	1	0	199
2025.02.05	11:46:27	13.1925	13.1925	13.1925	13.1925	1	0	199
2025.02.05	11:46:28	13.1926	13.1934	13.1926	13.1934	4	0	199
2025.02.05	11:46:29	13.1933	13.1933	13.1933	13.1933	1	0	199
2025.02.05	11:46:30	13.1929	13.1929	13.1924	13.1924	2	0	199
2025.02.05	11:46:31	13.1925	13.1925	13.1925	13.1925	1	0	199
2025.02.05	11:46:32	13.1926	13.1926	13.1924	13.1924	2	0	199
2025.02.05	11:46:33	13.1921	13.1921	13.1919	13.1919	3	0	199
2025.02.05	11:46:34	13.1920	13.1920	13.1919	13.1919	2	0	199
2025.02.05	11:46:36	13.1911	13.1911	13.1894	13.1896	3	0	199
2025.02.05	11:46:37	13.1894	13.1896	13.1894	13.1894	3	0	200
2025.02.05	11:46:38	13.1893	13.1893	13.1889	13.1889	3	0	200
2025.02.05	11:46:39	13.1882	13.1882	13.1845	13.1845	6	0	199
2025.02.05	11:46:40	13.1850	13.1860	13.1850	13.1860	7	0	199
2025.02.05	11:46:41	13.1857	13.1857	13.1850	13.1850	3	0	199
2025.02.05	11:46:42	13.1849	13.1849	13.1845	13.1847	4	0	199
2025.02.05	11:46:43	13.1840	13.1846	13.1840	13.1846	2	0	200
2025.02.05	11:46:44	13.1841	13.1845	13.1836	13.1836	7	0	199
2025.02.05	11:46:45	13.1839	13.1842	13.1839	13.1839	3	0	200
2025.02.05	11:46:46	13.1840	13.1844	13.1839	13.1843	5	0	200
2025.02.05	11:46:47	13.1842	13.1846	13.1841	13.1845	7	0	199
2025.02.05	11:46:48	13.1838	13.1845	13.1838	13.1842	8	0	199
2025.02.05	11:46:49	13.1845	13.1867	13.1845	13.1867	6	0	199
2025.02.05	11:46:50	13.1868	13.1871	13.1862	13.1868	7	0	199
2025.02.05	11:46:51	13.1867	13.1869	13.1867	13.1869	2	0	199
2025.02.05	11:46:52	13.1867	13.1869	13.1867	13.1869	2	0	199
2025.02.05	11:46:53	13.1867	13.1868	13.1867	13.1868	2	0	199
2025.02.05	11:46:54	13.1867	13.1884	13.1862	13.1881	5	0	199
2025.02.05	11:46:55	13.1883	13.1883	13.1882	13.1883	3	0	199
2025.02.05	11:46:56	13.1881	13.1881	13.1881	13.1881	1	0	199
2025.02.05	11:46:58	13.1882	13.1882	13.1882	13.1882	1	0	199
2025.02.05	11:47:03	13.1881	13.1881	13.1881	13.1881	1	0	199
2025.02.05	11:47:04	13.1880	13.1880	13.1859	13.1859	3	0	199
2025.02.05	11:47:05	13.1858	13.1858	13.1852	13.1855	5	0	199
2025.02.05	11:47:06	13.1851	13.1851	13.1847	13.1847	2	0	199
2025.02.05	11:47:07	13.1844	13.1844	13.1840	13.1842	5	0	199
2025.02.05	11:47:09	13.1841	13.1842	13.1841	13.1842	2	0	199
2025.02.05	11:47:10	13.1841	13.1841	13.1833	13.1833	2	0	199
2025.02.05	11:47:11	13.1832	13.1832	13.1826	13.1828	5	0	200
2025.02.05	11:47:12	13.1827	13.1827	13.1819	13.1819	5	0	199
2025.02.05	11:47:13	13.1818	13.1818	13.1818	13.1818	1	0	199
2025.02.05	11:47:14	13.1820	13.1820	13.1817	13.1819	4	0	199
2025.02.05	11:47:15	13.1820	13.1820	13.1817	13.1819	5	0	199
2025.02.05	11:47:16	13.1818	13.1819	13.1818	13.1818	3	0	199
2025.02.05	11:47:17	13.1820	13.1822	13.1820	13.1822	3	0	199
